judge,face,cond,C1,C2,rating
47,8,C,0.25,0.5,2
68,8,C,0.25,0.5,3
63,8,C,0.25,0.5,2
42,8,C,0.25,0.5,6
31,8,C,0.25,0.5,4
33,8,C,0.25,0.5,1
57,8,C,0.25,0.5,2
25,8,C,0.25,0.5,2
45,8,C,0.25,0.5,4
30,8,C,0.25,0.5,7
18,8,C,0.25,0.5,3
40,8,C,0.25,0.5,4
65,8,C,0.25,0.5,3
66,9,C,0.25,0.5,4
20,9,C,0.25,0.5,7
22,9,C,0.25,0.5,7
69,9,C,0.25,0.5,4
7,9,C,0.25,0.5,2
41,9,C,0.25,0.5,7
60,9,C,0.25,0.5,5
19,9,C,0.25,0.5,5
59,9,C,0.25,0.5,7
15,9,C,0.25,0.5,7
51,9,C,0.25,0.5,5
8,9,C,0.25,0.5,6
32,9,C,0.25,0.5,4
6,9,C,0.25,0.5,7
28,9,C,0.25,0.5,5
10,9,C,0.25,0.5,6
26,9,C,0.25,0.5,6
53,9,C,0.25,0.5,4
46,9,C,0.25,0.5,7
24,9,C,0.25,0.5,6
34,9,C,0.25,0.5,5
16,9,C,0.25,0.5,5
58,9,C,0.25,0.5,1
12,9,C,0.25,0.5,5
39,9,C,0.25,0.5,6
38,9,C,0.25,0.5,4
37,9,C,0.25,0.5,3
43,9,C,0.25,0.5,7
3,9,C,0.25,0.5,7
54,9,C,0.25,0.5,2
11,9,C,0.25,0.5,4
61,9,C,0.25,0.5,7
13,9,C,0.25,0.5,6
70,9,C,0.25,0.5,6
44,9,C,0.25,0.5,6
14,9,C,0.25,0.5,3
17,9,C,0.25,0.5,5
27,9,C,0.25,0.5,6
55,9,C,0.25,0.5,6
36,9,C,0.25,0.5,4
5,9,C,0.25,0.5,1
21,9,C,0.25,0.5,3
48,9,C,0.25,0.5,2
23,9,C,0.25,0.5,5
2,9,C,0.25,0.5,5
35,9,C,0.25,0.5,3
1,9,C,0.25,0.5,5
67,9,C,0.25,0.5,4
29,9,C,0.25,0.5,6
52,9,C,0.25,0.5,6
62,9,C,0.25,0.5,6
50,9,C,0.25,0.5,6
4,9,C,0.25,0.5,5
9,9,C,0.25,0.5,4
56,9,C,0.25,0.5,7
49,9,C,0.25,0.5,4
64,9,C,0.25,0.5,1
47,9,C,0.25,0.5,5
68,9,C,0.25,0.5,5
63,9,C,0.25,0.5,2
42,9,C,0.25,0.5,5
31,9,C,0.25,0.5,3
33,9,C,0.25,0.5,2
57,9,C,0.25,0.5,5
25,9,C,0.25,0.5,5
45,9,C,0.25,0.5,4
30,9,C,0.25,0.5,5
18,9,C,0.25,0.5,7
40,9,C,0.25,0.5,6
65,9,C,0.25,0.5,3
66,14,C,0.25,0.5,1
20,14,C,0.25,0.5,3
22,14,C,0.25,0.5,4
69,14,C,0.25,0.5,3
7,14,C,0.25,0.5,2
41,14,C,0.25,0.5,1
60,14,C,0.25,0.5,2
19,14,C,0.25,0.5,1
59,14,C,0.25,0.5,4
15,14,C,0.25,0.5,3
51,14,C,0.25,0.5,5
8,14,C,0.25,0.5,2
32,14,C,0.25,0.5,5
6,14,C,0.25,0.5,1
28,14,C,0.25,0.5,2
10,14,C,0.25,0.5,1
26,14,C,0.25,0.5,3
53,14,C,0.25,0.5,1
46,14,C,0.25,0.5,3
24,14,C,0.25,0.5,1
34,14,C,0.25,0.5,1
16,14,C,0.25,0.5,1
58,14,C,0.25,0.5,1
12,14,C,0.25,0.5,3
39,14,C,0.25,0.5,1
38,14,C,0.25,0.5,2
37,14,C,0.25,0.5,1
43,14,C,0.25,0.5,1
3,14,C,0.25,0.5,1
54,14,C,0.25,0.5,1
11,14,C,0.25,0.5,2
61,14,C,0.25,0.5,2
13,14,C,0.25,0.5,1
70,14,C,0.25,0.5,1
44,14,C,0.25,0.5,1
14,14,C,0.25,0.5,3
17,14,C,0.25,0.5,1
27,14,C,0.25,0.5,2
55,14,C,0.25,0.5,3
36,14,C,0.25,0.5,3
5,14,C,0.25,0.5,1
21,14,C,0.25,0.5,3
48,14,C,0.25,0.5,1
23,14,C,0.25,0.5,2
2,14,C,0.25,0.5,2
35,14,C,0.25,0.5,5
1,14,C,0.25,0.5,5
67,14,C,0.25,0.5,3
29,14,C,0.25,0.5,7
52,14,C,0.25,0.5,2
62,14,C,0.25,0.5,7
50,14,C,0.25,0.5,2
4,14,C,0.25,0.5,4
9,14,C,0.25,0.5,1
56,14,C,0.25,0.5,1
49,14,C,0.25,0.5,3
64,14,C,0.25,0.5,2
47,14,C,0.25,0.5,2
68,14,C,0.25,0.5,1
63,14,C,0.25,0.5,2
42,14,C,0.25,0.5,2
31,14,C,0.25,0.5,3
33,14,C,0.25,0.5,1
57,14,C,0.25,0.5,3
25,14,C,0.25,0.5,3
45,14,C,0.25,0.5,1
30,14,C,0.25,0.5,6
18,14,C,0.25,0.5,4
40,14,C,0.25,0.5,3
65,14,C,0.25,0.5,1
66,16,C,0.25,0.5,4
20,16,C,0.25,0.5,4
22,16,C,0.25,0.5,6
69,16,C,0.25,0.5,2
7,16,C,0.25,0.5,2
41,16,C,0.25,0.5,4
60,16,C,0.25,0.5,3
19,16,C,0.25,0.5,2
59,16,C,0.25,0.5,2
15,16,C,0.25,0.5,4
51,16,C,0.25,0.5,5
8,16,C,0.25,0.5,4
32,16,C,0.25,0.5,2
6,16,C,0.25,0.5,1
28,16,C,0.25,0.5,4
10,16,C,0.25,0.5,3
26,16,C,0.25,0.5,5
53,16,C,0.25,0.5,5
46,16,C,0.25,0.5,4
24,16,C,0.25,0.5,2
34,16,C,0.25,0.5,2
16,16,C,0.25,0.5,1
58,16,C,0.25,0.5,1
12,16,C,0.25,0.5,5
39,16,C,0.25,0.5,2
38,16,C,0.25,0.5,2
37,16,C,0.25,0.5,3
43,16,C,0.25,0.5,5
3,16,C,0.25,0.5,7
54,16,C,0.25,0.5,6
11,16,C,0.25,0.5,1
61,16,C,0.25,0.5,5
13,16,C,0.25,0.5,1
70,16,C,0.25,0.5,1
44,16,C,0.25,0.5,5
14,16,C,0.25,0.5,2
17,16,C,0.25,0.5,1
27,16,C,0.25,0.5,3
55,16,C,0.25,0.5,2
36,16,C,0.25,0.5,5
5,16,C,0.25,0.5,1
21,16,C,0.25,0.5,4
48,16,C,0.25,0.5,1
23,16,C,0.25,0.5,3
2,16,C,0.25,0.5,6
35,16,C,0.25,0.5,4
1,16,C,0.25,0.5,5
67,16,C,0.25,0.5,4
29,16,C,0.25,0.5,6
52,16,C,0.25,0.5,2
62,16,C,0.25,0.5,5
50,16,C,0.25,0.5,1
4,16,C,0.25,0.5,3
9,16,C,0.25,0.5,1
56,16,C,0.25,0.5,2
49,16,C,0.25,0.5,4
64,16,C,0.25,0.5,1
47,16,C,0.25,0.5,4
68,16,C,0.25,0.5,1
63,16,C,0.25,0.5,1
42,16,C,0.25,0.5,1
31,16,C,0.25,0.5,3
33,16,C,0.25,0.5,4
57,16,C,0.25,0.5,3
25,16,C,0.25,0.5,2
45,16,C,0.25,0.5,2
30,16,C,0.25,0.5,4
18,16,C,0.25,0.5,3
40,16,C,0.25,0.5,3
65,16,C,0.25,0.5,3
66,17,C,0.25,0.5,2
20,17,C,0.25,0.5,7
22,17,C,0.25,0.5,6
69,17,C,0.25,0.5,5
7,17,C,0.25,0.5,1
41,17,C,0.25,0.5,5
60,17,C,0.25,0.5,3
19,17,C,0.25,0.5,1
59,17,C,0.25,0.5,2
15,17,C,0.25,0.5,3
51,17,C,0.25,0.5,6
8,17,C,0.25,0.5,5
32,17,C,0.25,0.5,3
6,17,C,0.25,0.5,1
28,17,C,0.25,0.5,3
10,17,C,0.25,0.5,2
26,17,C,0.25,0.5,3
53,17,C,0.25,0.5,1
46,17,C,0.25,0.5,3
24,17,C,0.25,0.5,2
34,17,C,0.25,0.5,1
16,17,C,0.25,0.5,3
58,17,C,0.25,0.5,2
12,17,C,0.25,0.5,3
39,17,C,0.25,0.5,4
38,17,C,0.25,0.5,4
37,17,C,0.25,0.5,6
43,17,C,0.25,0.5,4
3,17,C,0.25,0.5,5
54,17,C,0.25,0.5,4
11,17,C,0.25,0.5,2
61,17,C,0.25,0.5,1
13,17,C,0.25,0.5,4
70,17,C,0.25,0.5,3
44,17,C,0.25,0.5,6
14,17,C,0.25,0.5,2
17,17,C,0.25,0.5,2
27,17,C,0.25,0.5,1
55,17,C,0.25,0.5,4
36,17,C,0.25,0.5,5
5,17,C,0.25,0.5,5
21,17,C,0.25,0.5,2
48,17,C,0.25,0.5,1
23,17,C,0.25,0.5,3
2,17,C,0.25,0.5,4
35,17,C,0.25,0.5,2
1,17,C,0.25,0.5,5
67,17,C,0.25,0.5,5
29,17,C,0.25,0.5,5
52,17,C,0.25,0.5,1
62,17,C,0.25,0.5,5
50,17,C,0.25,0.5,4
4,17,C,0.25,0.5,4
9,17,C,0.25,0.5,2
56,17,C,0.25,0.5,2
49,17,C,0.25,0.5,5
64,17,C,0.25,0.5,1
47,17,C,0.25,0.5,5
68,17,C,0.25,0.5,3
63,17,C,0.25,0.5,1
42,17,C,0.25,0.5,5
31,17,C,0.25,0.5,4
33,17,C,0.25,0.5,1
57,17,C,0.25,0.5,4
25,17,C,0.25,0.5,3
45,17,C,0.25,0.5,1
30,17,C,0.25,0.5,4
18,17,C,0.25,0.5,5
40,17,C,0.25,0.5,4
65,17,C,0.25,0.5,3
66,19,C,0.25,0.5,3
20,19,C,0.25,0.5,4
22,19,C,0.25,0.5,4
69,19,C,0.25,0.5,5
7,19,C,0.25,0.5,2
41,19,C,0.25,0.5,3
60,19,C,0.25,0.5,3
19,19,C,0.25,0.5,1
59,19,C,0.25,0.5,1
15,19,C,0.25,0.5,3
51,19,C,0.25,0.5,1
8,19,C,0.25,0.5,4
32,19,C,0.25,0.5,4
6,19,C,0.25,0.5,1
28,19,C,0.25,0.5,2
10,19,C,0.25,0.5,2
26,19,C,0.25,0.5,6
53,19,C,0.25,0.5,1
46,19,C,0.25,0.5,2
24,19,C,0.25,0.5,2
34,19,C,0.25,0.5,3
16,19,C,0.25,0.5,1
58,19,C,0.25,0.5,2
12,19,C,0.25,0.5,1
39,19,C,0.25,0.5,3
38,19,C,0.25,0.5,3
37,19,C,0.25,0.5,2
43,19,C,0.25,0.5,1
3,19,C,0.25,0.5,2
54,19,C,0.25,0.5,2
11,19,C,0.25,0.5,2
61,19,C,0.25,0.5,2
13,19,C,0.25,0.5,1
70,19,C,0.25,0.5,1
44,19,C,0.25,0.5,5
14,19,C,0.25,0.5,2
17,19,C,0.25,0.5,1
27,19,C,0.25,0.5,2
55,19,C,0.25,0.5,5
36,19,C,0.25,0.5,4
5,19,C,0.25,0.5,1
21,19,C,0.25,0.5,2
48,19,C,0.25,0.5,1
23,19,C,0.25,0.5,2
2,19,C,0.25,0.5,7
35,19,C,0.25,0.5,5
1,19,C,0.25,0.5,5
67,19,C,0.25,0.5,4
29,19,C,0.25,0.5,4
52,19,C,0.25,0.5,1
62,19,C,0.25,0.5,5
50,19,C,0.25,0.5,4
4,19,C,0.25,0.5,5
9,19,C,0.25,0.5,3
56,19,C,0.25,0.5,6
49,19,C,0.25,0.5,4
64,19,C,0.25,0.5,1
47,19,C,0.25,0.5,4
68,19,C,0.25,0.5,3
63,19,C,0.25,0.5,1
42,19,C,0.25,0.5,6
31,19,C,0.25,0.5,7
33,19,C,0.25,0.5,1
57,19,C,0.25,0.5,1
25,19,C,0.25,0.5,2
45,19,C,0.25,0.5,2
30,19,C,0.25,0.5,6
18,19,C,0.25,0.5,2
40,19,C,0.25,0.5,5
65,19,C,0.25,0.5,5
66,26,C,0.25,0.5,2
20,26,C,0.25,0.5,5
22,26,C,0.25,0.5,5
69,26,C,0.25,0.5,2
7,26,C,0.25,0.5,2
41,26,C,0.25,0.5,1
60,26,C,0.25,0.5,2
19,26,C,0.25,0.5,4
59,26,C,0.25,0.5,1
15,26,C,0.25,0.5,1
51,26,C,0.25,0.5,4
8,26,C,0.25,0.5,2
32,26,C,0.25,0.5,3
6,26,C,0.25,0.5,2
28,26,C,0.25,0.5,2
10,26,C,0.25,0.5,1
26,26,C,0.25,0.5,2
53,26,C,0.25,0.5,1
46,26,C,0.25,0.5,3
24,26,C,0.25,0.5,1
34,26,C,0.25,0.5,1
16,26,C,0.25,0.5,1
58,26,C,0.25,0.5,1
12,26,C,0.25,0.5,2
39,26,C,0.25,0.5,4
38,26,C,0.25,0.5,4
37,26,C,0.25,0.5,2
43,26,C,0.25,0.5,1
3,26,C,0.25,0.5,1
54,26,C,0.25,0.5,3
11,26,C,0.25,0.5,2
61,26,C,0.25,0.5,1
13,26,C,0.25,0.5,1
70,26,C,0.25,0.5,5
44,26,C,0.25,0.5,5
14,26,C,0.25,0.5,2
17,26,C,0.25,0.5,3
27,26,C,0.25,0.5,1
55,26,C,0.25,0.5,4
36,26,C,0.25,0.5,2
5,26,C,0.25,0.5,1
21,26,C,0.25,0.5,3
48,26,C,0.25,0.5,1
23,26,C,0.25,0.5,2
2,26,C,0.25,0.5,4
35,26,C,0.25,0.5,3
1,26,C,0.25,0.5,6
67,26,C,0.25,0.5,5
29,26,C,0.25,0.5,6
52,26,C,0.25,0.5,2
62,26,C,0.25,0.5,7
50,26,C,0.25,0.5,5
4,26,C,0.25,0.5,2
9,26,C,0.25,0.5,1
56,26,C,0.25,0.5,1
49,26,C,0.25,0.5,3
64,26,C,0.25,0.5,2
47,26,C,0.25,0.5,2
68,26,C,0.25,0.5,1
63,26,C,0.25,0.5,2
42,26,C,0.25,0.5,4
31,26,C,0.25,0.5,3
33,26,C,0.25,0.5,1
57,26,C,0.25,0.5,3
25,26,C,0.25,0.5,3
45,26,C,0.25,0.5,2
30,26,C,0.25,0.5,4
18,26,C,0.25,0.5,1
40,26,C,0.25,0.5,3
65,26,C,0.25,0.5,1
66,31,C,0.25,0.5,2
20,31,C,0.25,0.5,6
22,31,C,0.25,0.5,6
69,31,C,0.25,0.5,1
7,31,C,0.25,0.5,2
41,31,C,0.25,0.5,1
60,31,C,0.25,0.5,3
19,31,C,0.25,0.5,3
59,31,C,0.25,0.5,1
15,31,C,0.25,0.5,4
51,31,C,0.25,0.5,1
8,31,C,0.25,0.5,2
32,31,C,0.25,0.5,1
6,31,C,0.25,0.5,1
28,31,C,0.25,0.5,2
10,31,C,0.25,0.5,1
26,31,C,0.25,0.5,4
53,31,C,0.25,0.5,1
46,31,C,0.25,0.5,2
24,31,C,0.25,0.5,2
34,31,C,0.25,0.5,1
16,31,C,0.25,0.5,1
58,31,C,0.25,0.5,1
12,31,C,0.25,0.5,1
39,31,C,0.25,0.5,4
38,31,C,0.25,0.5,1
37,31,C,0.25,0.5,3
43,31,C,0.25,0.5,1
3,31,C,0.25,0.5,1
54,31,C,0.25,0.5,2
11,31,C,0.25,0.5,2
61,31,C,0.25,0.5,3
13,31,C,0.25,0.5,1
70,31,C,0.25,0.5,1
44,31,C,0.25,0.5,1
14,31,C,0.25,0.5,2
17,31,C,0.25,0.5,3
27,31,C,0.25,0.5,3
55,31,C,0.25,0.5,3
36,31,C,0.25,0.5,3
5,31,C,0.25,0.5,1
21,31,C,0.25,0.5,2
48,31,C,0.25,0.5,2
23,31,C,0.25,0.5,2
2,31,C,0.25,0.5,2
35,31,C,0.25,0.5,2
1,31,C,0.25,0.5,6
67,31,C,0.25,0.5,2
29,31,C,0.25,0.5,3
52,31,C,0.25,0.5,1
62,31,C,0.25,0.5,3
50,31,C,0.25,0.5,1
4,31,C,0.25,0.5,5
9,31,C,0.25,0.5,2
56,31,C,0.25,0.5,2
49,31,C,0.25,0.5,3
64,31,C,0.25,0.5,2
47,31,C,0.25,0.5,3
68,31,C,0.25,0.5,1
63,31,C,0.25,0.5,1
42,31,C,0.25,0.5,3
31,31,C,0.25,0.5,2
33,31,C,0.25,0.5,1
57,31,C,0.25,0.5,3
25,31,C,0.25,0.5,5
45,31,C,0.25,0.5,1
30,31,C,0.25,0.5,5
18,31,C,0.25,0.5,2
40,31,C,0.25,0.5,2
65,31,C,0.25,0.5,2
66,38,C,0.25,0.5,3
20,38,C,0.25,0.5,1
22,38,C,0.25,0.5,3
69,38,C,0.25,0.5,6
7,38,C,0.25,0.5,2
41,38,C,0.25,0.5,1
60,38,C,0.25,0.5,3
19,38,C,0.25,0.5,3
59,38,C,0.25,0.5,1
15,38,C,0.25,0.5,1
51,38,C,0.25,0.5,2
8,38,C,0.25,0.5,1
32,38,C,0.25,0.5,1
6,38,C,0.25,0.5,1
28,38,C,0.25,0.5,2
10,38,C,0.25,0.5,1
26,38,C,0.25,0.5,3
53,38,C,0.25,0.5,4
46,38,C,0.25,0.5,3
24,38,C,0.25,0.5,1
34,38,C,0.25,0.5,1
16,38,C,0.25,0.5,1
58,38,C,0.25,0.5,2
12,38,C,0.25,0.5,1
39,38,C,0.25,0.5,4
38,38,C,0.25,0.5,4
37,38,C,0.25,0.5,1
43,38,C,0.25,0.5,1
3,38,C,0.25,0.5,1
54,38,C,0.25,0.5,2
11,38,C,0.25,0.5,2
61,38,C,0.25,0.5,3
13,38,C,0.25,0.5,1
70,38,C,0.25,0.5,3
44,38,C,0.25,0.5,4
14,38,C,0.25,0.5,2
17,38,C,0.25,0.5,3
27,38,C,0.25,0.5,2
55,38,C,0.25,0.5,2
36,38,C,0.25,0.5,3
5,38,C,0.25,0.5,1
21,38,C,0.25,0.5,1
48,38,C,0.25,0.5,1
23,38,C,0.25,0.5,2
2,38,C,0.25,0.5,7
35,38,C,0.25,0.5,5
1,38,C,0.25,0.5,5
67,38,C,0.25,0.5,2
29,38,C,0.25,0.5,6
52,38,C,0.25,0.5,1
62,38,C,0.25,0.5,3
50,38,C,0.25,0.5,2
4,38,C,0.25,0.5,3
9,38,C,0.25,0.5,2
56,38,C,0.25,0.5,1
49,38,C,0.25,0.5,3
64,38,C,0.25,0.5,2
47,38,C,0.25,0.5,4
68,38,C,0.25,0.5,1
63,38,C,0.25,0.5,2
42,38,C,0.25,0.5,1
31,38,C,0.25,0.5,1
33,38,C,0.25,0.5,1
57,38,C,0.25,0.5,3
25,38,C,0.25,0.5,4
45,38,C,0.25,0.5,1
30,38,C,0.25,0.5,5
18,38,C,0.25,0.5,2
40,38,C,0.25,0.5,3
65,38,C,0.25,0.5,1
66,40,C,0.25,0.5,1
20,40,C,0.25,0.5,1
22,40,C,0.25,0.5,5
69,40,C,0.25,0.5,6
7,40,C,0.25,0.5,2
41,40,C,0.25,0.5,1
60,40,C,0.25,0.5,3
19,40,C,0.25,0.5,1
59,40,C,0.25,0.5,1
15,40,C,0.25,0.5,2
51,40,C,0.25,0.5,1
8,40,C,0.25,0.5,2
32,40,C,0.25,0.5,3
6,40,C,0.25,0.5,1
28,40,C,0.25,0.5,2
10,40,C,0.25,0.5,1
26,40,C,0.25,0.5,2
53,40,C,0.25,0.5,1
46,40,C,0.25,0.5,2
24,40,C,0.25,0.5,1
34,40,C,0.25,0.5,1
16,40,C,0.25,0.5,1
58,40,C,0.25,0.5,1
12,40,C,0.25,0.5,1
39,40,C,0.25,0.5,2
38,40,C,0.25,0.5,1
37,40,C,0.25,0.5,6
43,40,C,0.25,0.5,1
3,40,C,0.25,0.5,1
54,40,C,0.25,0.5,1
11,40,C,0.25,0.5,1
61,40,C,0.25,0.5,1
13,40,C,0.25,0.5,1
70,40,C,0.25,0.5,1
44,40,C,0.25,0.5,5
14,40,C,0.25,0.5,2
17,40,C,0.25,0.5,2
27,40,C,0.25,0.5,1
55,40,C,0.25,0.5,2
36,40,C,0.25,0.5,3
5,40,C,0.25,0.5,1
21,40,C,0.25,0.5,3
48,40,C,0.25,0.5,1
23,40,C,0.25,0.5,2
2,40,C,0.25,0.5,1
35,40,C,0.25,0.5,1
1,40,C,0.25,0.5,5
67,40,C,0.25,0.5,2
29,40,C,0.25,0.5,6
52,40,C,0.25,0.5,2
62,40,C,0.25,0.5,1
50,40,C,0.25,0.5,2
4,40,C,0.25,0.5,3
9,40,C,0.25,0.5,1
56,40,C,0.25,0.5,1
49,40,C,0.25,0.5,3
64,40,C,0.25,0.5,1
47,40,C,0.25,0.5,2
68,40,C,0.25,0.5,1
63,40,C,0.25,0.5,1
42,40,C,0.25,0.5,2
31,40,C,0.25,0.5,2
33,40,C,0.25,0.5,1
57,40,C,0.25,0.5,2
25,40,C,0.25,0.5,2
45,40,C,0.25,0.5,1
30,40,C,0.25,0.5,5
18,40,C,0.25,0.5,1
40,40,C,0.25,0.5,2
65,40,C,0.25,0.5,1
66,42,C,0.25,0.5,4
20,42,C,0.25,0.5,6
22,42,C,0.25,0.5,5
69,42,C,0.25,0.5,2
7,42,C,0.25,0.5,2
41,42,C,0.25,0.5,7
60,42,C,0.25,0.5,2
19,42,C,0.25,0.5,2
59,42,C,0.25,0.5,5
15,42,C,0.25,0.5,4
51,42,C,0.25,0.5,4
8,42,C,0.25,0.5,3
32,42,C,0.25,0.5,3
6,42,C,0.25,0.5,1
28,42,C,0.25,0.5,3
10,42,C,0.25,0.5,2
26,42,C,0.25,0.5,6
53,42,C,0.25,0.5,1
46,42,C,0.25,0.5,5
24,42,C,0.25,0.5,2
34,42,C,0.25,0.5,3
16,42,C,0.25,0.5,4
58,42,C,0.25,0.5,2
12,42,C,0.25,0.5,3
39,42,C,0.25,0.5,2
38,42,C,0.25,0.5,3
37,42,C,0.25,0.5,1
43,42,C,0.25,0.5,3
3,42,C,0.25,0.5,5
54,42,C,0.25,0.5,3
11,42,C,0.25,0.5,3
61,42,C,0.25,0.5,4
13,42,C,0.25,0.5,4
70,42,C,0.25,0.5,5
44,42,C,0.25,0.5,6
14,42,C,0.25,0.5,2
17,42,C,0.25,0.5,2
27,42,C,0.25,0.5,3
55,42,C,0.25,0.5,4
36,42,C,0.25,0.5,3
5,42,C,0.25,0.5,4
21,42,C,0.25,0.5,3
48,42,C,0.25,0.5,2
23,42,C,0.25,0.5,2
2,42,C,0.25,0.5,4
35,42,C,0.25,0.5,5
1,42,C,0.25,0.5,5
67,42,C,0.25,0.5,6
29,42,C,0.25,0.5,4
52,42,C,0.25,0.5,5
62,42,C,0.25,0.5,6
50,42,C,0.25,0.5,2
4,42,C,0.25,0.5,5
9,42,C,0.25,0.5,2
56,42,C,0.25,0.5,5
49,42,C,0.25,0.5,1
64,42,C,0.25,0.5,1
47,42,C,0.25,0.5,4
68,42,C,0.25,0.5,5
63,42,C,0.25,0.5,3
42,42,C,0.25,0.5,2
31,42,C,0.25,0.5,3
33,42,C,0.25,0.5,1
57,42,C,0.25,0.5,3
25,42,C,0.25,0.5,4
45,42,C,0.25,0.5,1
30,42,C,0.25,0.5,5
18,42,C,0.25,0.5,2
40,42,C,0.25,0.5,5
65,42,C,0.25,0.5,1
66,43,C,0.25,0.5,4
20,43,C,0.25,0.5,2
22,43,C,0.25,0.5,4
69,43,C,0.25,0.5,3
7,43,C,0.25,0.5,2
41,43,C,0.25,0.5,1
60,43,C,0.25,0.5,1
19,43,C,0.25,0.5,1
59,43,C,0.25,0.5,1
15,43,C,0.25,0.5,3
51,43,C,0.25,0.5,1
8,43,C,0.25,0.5,1
32,43,C,0.25,0.5,1
6,43,C,0.25,0.5,1
28,43,C,0.25,0.5,2
10,43,C,0.25,0.5,1
26,43,C,0.25,0.5,5
53,43,C,0.25,0.5,4
46,43,C,0.25,0.5,3
24,43,C,0.25,0.5,2
34,43,C,0.25,0.5,1
16,43,C,0.25,0.5,1
58,43,C,0.25,0.5,1
12,43,C,0.25,0.5,1
39,43,C,0.25,0.5,2
38,43,C,0.25,0.5,2
37,43,C,0.25,0.5,6
43,43,C,0.25,0.5,1
3,43,C,0.25,0.5,1
54,43,C,0.25,0.5,1
11,43,C,0.25,0.5,2
61,43,C,0.25,0.5,1
13,43,C,0.25,0.5,1
70,43,C,0.25,0.5,1
44,43,C,0.25,0.5,6
14,43,C,0.25,0.5,2
17,43,C,0.25,0.5,1
27,43,C,0.25,0.5,1
55,43,C,0.25,0.5,3
36,43,C,0.25,0.5,3
5,43,C,0.25,0.5,4
21,43,C,0.25,0.5,1
48,43,C,0.25,0.5,1
23,43,C,0.25,0.5,2
2,43,C,0.25,0.5,5
35,43,C,0.25,0.5,1
1,43,C,0.25,0.5,5
67,43,C,0.25,0.5,1
29,43,C,0.25,0.5,2
52,43,C,0.25,0.5,2
62,43,C,0.25,0.5,7
50,43,C,0.25,0.5,1
4,43,C,0.25,0.5,2
9,43,C,0.25,0.5,1
56,43,C,0.25,0.5,1
49,43,C,0.25,0.5,2
64,43,C,0.25,0.5,1
47,43,C,0.25,0.5,1
68,43,C,0.25,0.5,1
63,43,C,0.25,0.5,2
42,43,C,0.25,0.5,1
31,43,C,0.25,0.5,2
33,43,C,0.25,0.5,1
57,43,C,0.25,0.5,2
25,43,C,0.25,0.5,3
45,43,C,0.25,0.5,3
30,43,C,0.25,0.5,5
18,43,C,0.25,0.5,1
40,43,C,0.25,0.5,3
65,43,C,0.25,0.5,1
66,52,C,0.25,0.5,4
20,52,C,0.25,0.5,5
22,52,C,0.25,0.5,6
69,52,C,0.25,0.5,6
7,52,C,0.25,0.5,2
41,52,C,0.25,0.5,7
60,52,C,0.25,0.5,4
19,52,C,0.25,0.5,2
59,52,C,0.25,0.5,5
15,52,C,0.25,0.5,2
51,52,C,0.25,0.5,5
8,52,C,0.25,0.5,3
32,52,C,0.25,0.5,5
6,52,C,0.25,0.5,1
28,52,C,0.25,0.5,3
10,52,C,0.25,0.5,3
26,52,C,0.25,0.5,6
53,52,C,0.25,0.5,5
46,52,C,0.25,0.5,7
24,52,C,0.25,0.5,4
34,52,C,0.25,0.5,1
16,52,C,0.25,0.5,5
58,52,C,0.25,0.5,1
12,52,C,0.25,0.5,4
39,52,C,0.25,0.5,3
38,52,C,0.25,0.5,3
37,52,C,0.25,0.5,5
43,52,C,0.25,0.5,5
3,52,C,0.25,0.5,6
54,52,C,0.25,0.5,1
11,52,C,0.25,0.5,2
61,52,C,0.25,0.5,6
13,52,C,0.25,0.5,1
70,52,C,0.25,0.5,7
44,52,C,0.25,0.5,6
14,52,C,0.25,0.5,2
17,52,C,0.25,0.5,2
27,52,C,0.25,0.5,6
55,52,C,0.25,0.5,4
36,52,C,0.25,0.5,5
5,52,C,0.25,0.5,7
21,52,C,0.25,0.5,2
48,52,C,0.25,0.5,4
23,52,C,0.25,0.5,2
2,52,C,0.25,0.5,5
35,52,C,0.25,0.5,4
1,52,C,0.25,0.5,5
67,52,C,0.25,0.5,4
29,52,C,0.25,0.5,4
52,52,C,0.25,0.5,3
62,52,C,0.25,0.5,6
50,52,C,0.25,0.5,4
4,52,C,0.25,0.5,5
9,52,C,0.25,0.5,5
56,52,C,0.25,0.5,7
49,52,C,0.25,0.5,5
64,52,C,0.25,0.5,1
47,52,C,0.25,0.5,5
68,52,C,0.25,0.5,1
63,52,C,0.25,0.5,3
42,52,C,0.25,0.5,3
31,52,C,0.25,0.5,3
33,52,C,0.25,0.5,4
57,52,C,0.25,0.5,6
25,52,C,0.25,0.5,5
45,52,C,0.25,0.5,5
30,52,C,0.25,0.5,6
18,52,C,0.25,0.5,7
40,52,C,0.25,0.5,3
65,52,C,0.25,0.5,7
66,54,C,0.25,0.5,3
20,54,C,0.25,0.5,2
22,54,C,0.25,0.5,7
69,54,C,0.25,0.5,3
7,54,C,0.25,0.5,3
41,54,C,0.25,0.5,4
60,54,C,0.25,0.5,2
19,54,C,0.25,0.5,5
59,54,C,0.25,0.5,6
15,54,C,0.25,0.5,6
51,54,C,0.25,0.5,4
8,54,C,0.25,0.5,4
32,54,C,0.25,0.5,4
6,54,C,0.25,0.5,4
28,54,C,0.25,0.5,3
10,54,C,0.25,0.5,7
26,54,C,0.25,0.5,5
53,54,C,0.25,0.5,4
46,54,C,0.25,0.5,5
24,54,C,0.25,0.5,4
